SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,NAME_CLIENT_TYPE,NAME_PORTFOLIO,CHANNEL_TYPE,CNT_PAYMENT,NAME_YIELD_GROUP,LOAN_ACTIVITY_SCORE
431417,Cash loans,9765.99,90000.0,121968.0,90000.0,FRIDAY,Approved,742,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,High,2
351258,Consumer loans,4919.445,28755.0,24511.5,28755.0,TUESDAY,Approved,2831,Cash through the bank,New,POS,Country-wide,6.0,High,2
360598,Consumer loans,3372.48,29205.0,25281.0,29205.0,TUESDAY,Approved,2494,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
404221,Consumer loans,8252.01,70200.0,70200.0,70200.0,WEDNESDAY,Approved,140,Cash through the bank,Repeater,POS,Stone,10.0,High,2
354827,Consumer loans,14342.04,89460.0,71460.0,89460.0,SATURDAY,Approved,2914,Cash through the bank,New,POS,Stone,6.0,High,2
372385,Consumer loans,8145.63,65565.0,71334.0,65565.0,SUNDAY,Approved,168,Non-cash from your account,New,POS,Stone,10.0,High,2
303335,Consumer loans,18477.135,166956.75,166954.5,166956.75,WEDNESDAY,Refused,348,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
145410,Consumer loans,7357.68,41399.73,41386.5,41399.73,SATURDAY,Approved,754,Cash through the bank,New,POS,Country-wide,6.0,High,2
250771,Consumer loans,6684.84,69750.0,55800.0,69750.0,SUNDAY,Approved,1831,Cash through the bank,New,POS,Stone,10.0,High,2
397975,Revolving loans,11250.0,225000.0,225000.0,225000.0,WEDNESDAY,Refused,632,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,2
129989,Cash loans,31408.65,292500.0,292500.0,292500.0,SATURDAY,Refused,2491,Cash through the bank,Repeater,Cash,Country-wide,12.0,Middle,2
179431,Cash loans,9814.5,135000.0,135000.0,135000.0,MONDAY,Approved,2800,Cash through the bank,Repeater,Cash,Country-wide,20.0,Middle,2
393635,Consumer loans,9058.185,70825.5,77058.0,70825.5,FRIDAY,Approved,792,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
216827,Consumer loans,7726.455,111649.5,129334.5,111649.5,TUESDAY,Approved,727,Cash through the bank,New,POS,Country-wide,18.0,Middle,2
312519,Consumer loans,8443.035,42957.0,45225.0,42957.0,TUESDAY,Approved,448,Cash through the bank,Refreshed,POS,Country-wide,6.0,High,2
225312,Consumer loans,6336.315,114858.0,137601.0,114858.0,WEDNESDAY,Refused,1537,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
311419,Cash loans,11061.0,90000.0,90000.0,90000.0,THURSDAY,Refused,2751,Cash through the bank,Repeater,Cash,Country-wide,10.0,Middle,2
330895,Consumer loans,4166.28,27130.5,25083.0,27130.5,TUESDAY,Approved,1452,Cash through the bank,New,POS,Country-wide,8.0,High,2
375212,Cash loans,0.0,0.0,0.0,279000.0,SATURDAY,Refused,173,Cash through the bank,Repeater,Cash,Country-wide,36.0,Low,2
170019,Consumer loans,11202.255,121410.0,109269.0,121410.0,THURSDAY,Approved,372,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
289922,Revolving loans,12375.0,247500.0,247500.0,247500.0,SATURDAY,Refused,119,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,1
289922,Cash loans,8848.44,166500.0,166500.0,166500.0,MONDAY,Refused,117,Non-cash from your account,Repeater,Cash,AP+ (Cash loan),36.0,Middle,2
339662,Consumer loans,16647.84,157455.0,99927.0,157455.0,WEDNESDAY,Approved,2172,Cash through the bank,Refreshed,POS,Country-wide,7.0,High,2
208316,Consumer loans,12516.21,78075.0,67986.0,78075.0,WEDNESDAY,Approved,766,Cash through the bank,Repeater,POS,Stone,6.0,High,2
253491,Consumer loans,5843.88,30348.0,28660.5,30348.0,SUNDAY,Approved,1587,Cash through the bank,New,POS,Country-wide,6.0,High,2
338160,Consumer loans,9994.5,48510.0,51070.5,48510.0,MONDAY,Approved,1004,Cash through the bank,Repeater,POS,Stone,6.0,High,2
230261,Consumer loans,7361.505,41625.0,39442.5,41625.0,SATURDAY,Approved,496,Cash through the bank,Repeater,POS,Stone,6.0,High,2
167932,Cash loans,50026.005,900000.0,978408.0,900000.0,SATURDAY,Approved,835,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Middle,2
379383,Cash loans,26770.5,675000.0,675000.0,675000.0,FRIDAY,Refused,355,Cash through the bank,Repeater,Cash,AP+ (Cash loan),36.0,Low,2
201369,Cash loans,36618.75,675000.0,675000.0,675000.0,WEDNESDAY,Approved,1089,Cash through the bank,New,Cash,AP+ (Cash loan),36.0,Middle,2
157623,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Refused,399,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
215567,Cash loans,55956.06,1192500.0,1331019.0,1192500.0,WEDNESDAY,Approved,561,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Middle,2
192991,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,82,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
125843,Cash loans,9830.97,90000.0,95940.0,90000.0,MONDAY,Approved,533,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,Middle,2
141297,Cash loans,25736.175,630000.0,716485.5,630000.0,SATURDAY,Approved,1284,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Low,2
191971,Cash loans,11110.365,135000.0,170640.0,135000.0,TUESDAY,Approved,342,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,Middle,2
261449,Revolving loans,45000.0,900000.0,900000.0,900000.0,MONDAY,Refused,518,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
248497,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,23,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
420323,Cash loans,9636.705,90000.0,121968.0,90000.0,THURSDAY,Refused,647,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,High,2
302697,Cash loans,21082.95,157500.0,191020.5,157500.0,MONDAY,Approved,1124,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,High,2
347757,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,409,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
415042,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,21,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
340702,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,322,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
391141,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Canceled,336,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
124945,Cash loans,49140.72,1665000.0,1862802.0,1665000.0,THURSDAY,Refused,166,Cash through the bank,Repeater,Cash,Credit and cash offices,60.0,Low,2
133415,Consumer loans,3881.25,85698.0,85698.0,85698.0,WEDNESDAY,Refused,396,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
368726,Cash loans,51949.44,1125000.0,1223010.0,1125000.0,WEDNESDAY,Refused,16,Cash through the bank,Repeater,Cash,AP+ (Cash loan),36.0,Low,2
383687,Consumer loans,18691.2,169920.0,169920.0,169920.0,FRIDAY,Approved,232,Cash through the bank,New,POS,Stone,10.0,High,2
414811,Consumer loans,14152.545,153387.0,138046.5,153387.0,THURSDAY,Approved,690,Cash through the bank,New,POS,Stone,12.0,High,2
287152,Consumer loans,20109.87,90540.0,74983.5,90540.0,MONDAY,Refused,588,Cash through the bank,Repeater,POS,Country-wide,4.0,High,2
209785,Consumer loans,8999.1,81810.0,81810.0,81810.0,TUESDAY,Approved,266,Cash through the bank,New,POS,Stone,10.0,High,2
375611,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,222,Cash through the bank,Repeater,Cash,AP+ (Cash loan),36.0,Low,2
329668,Revolving loans,2250.0,45000.0,45000.0,45000.0,FRIDAY,Approved,189,UNKOWN,New,Cards,AP+ (Cash loan),0.0,High,2
427267,Cash loans,21878.325,675000.0,790830.0,675000.0,FRIDAY,Refused,235,Cash through the bank,Repeater,Cash,AP+ (Cash loan),60.0,Low,2
454586,Consumer loans,2362.185,28705.5,28705.5,28705.5,SATURDAY,Approved,180,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
257059,Consumer loans,10797.3,112500.0,151087.5,112500.0,SUNDAY,Approved,1177,Cash through the bank,New,POS,Stone,18.0,Middle,2
272513,Consumer loans,1934.145,16110.0,14499.0,16110.0,MONDAY,Approved,2857,Cash through the bank,New,POS,Stone,10.0,High,2
147862,Consumer loans,4492.17,22455.0,21204.0,22455.0,MONDAY,Approved,1615,Cash through the bank,New,POS,Country-wide,6.0,High,2
350737,Consumer loans,12512.16,88285.5,85059.0,88285.5,TUESDAY,Approved,1246,Cash through the bank,Repeater,POS,Country-wide,8.0,High,2
398084,Consumer loans,2905.605,26793.0,30330.0,26793.0,TUESDAY,Approved,2326,Cash through the bank,New,POS,Country-wide,16.0,Middle,2
310666,Consumer loans,26894.52,296640.0,284598.0,296640.0,SATURDAY,Approved,1063,Cash through the bank,Repeater,POS,Stone,12.0,High,2
380794,Cash loans,53230.905,1228500.0,1432822.5,1228500.0,THURSDAY,Refused,98,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
368304,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,252,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
143650,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Refused,40,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
301008,Revolving loans,0.0,0.0,0.0,135000.0,THURSDAY,Canceled,186,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
111868,Revolving loans,45000.0,900000.0,900000.0,900000.0,SATURDAY,Approved,413,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
421026,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,263,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
272288,Cash loans,41047.92,1174500.0,1327981.5,1174500.0,WEDNESDAY,Approved,449,Cash through the bank,Repeater,Cash,Credit and cash offices,54.0,Low,2
244037,Revolving loans,9000.0,180000.0,180000.0,180000.0,THURSDAY,Refused,656,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
129160,Cash loans,35003.925,544500.0,609187.5,544500.0,WEDNESDAY,Approved,553,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,High,2
405556,Cash loans,10973.16,202500.0,301855.5,202500.0,FRIDAY,Approved,342,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Low,2
405556,Revolving loans,0.0,0.0,0.0,135000.0,FRIDAY,Canceled,342,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
182606,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Canceled,404,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
200773,Consumer loans,6456.78,58000.5,53851.5,58000.5,THURSDAY,Approved,1664,Cash through the bank,New,POS,Country-wide,12.0,High,2
210336,Consumer loans,2521.71,22455.0,22455.0,22455.0,THURSDAY,Approved,1212,Cash through the bank,Repeater,POS,Country-wide,14.0,Middle,2
335591,Consumer loans,3935.88,44050.5,33628.5,44050.5,FRIDAY,Approved,341,Cash through the bank,New,POS,Country-wide,12.0,High,2
383185,Cash loans,11915.1,157500.0,178290.0,157500.0,THURSDAY,Approved,743,Cash through the bank,Repeater,Cash,AP+ (Cash loan),24.0,Middle,2
142380,Cash loans,0.0,0.0,0.0,279000.0,TUESDAY,Canceled,268,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
355008,Cash loans,73641.645,1242000.0,1379713.5,1242000.0,MONDAY,Refused,205,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,Low,2
341137,Cash loans,12185.37,229500.0,266760.0,229500.0,TUESDAY,Refused,540,Cash through the bank,Refreshed,Cash,Credit and cash offices,36.0,Middle,2
341137,Cash loans,9961.47,90000.0,95940.0,90000.0,TUESDAY,Approved,540,Cash through the bank,Refreshed,Cash,Credit and cash offices,12.0,Middle,2
374237,Cash loans,16011.405,225000.0,284400.0,225000.0,FRIDAY,Approved,132,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,Low,2
387305,Consumer loans,7518.06,166698.0,166698.0,166698.0,TUESDAY,Approved,1481,Cash through the bank,Repeater,POS,Stone,24.0,Middle,2
148663,Consumer loans,46503.0,900000.0,900000.0,900000.0,TUESDAY,Approved,653,Cash through the bank,New,POS,Stone,24.0,Middle,2
232916,Consumer loans,5485.23,35010.0,45112.5,35010.0,FRIDAY,Approved,449,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
347094,Consumer loans,18410.94,174892.5,174892.5,174892.5,SATURDAY,Approved,737,Cash through the bank,Repeater,POS,Regional / Local,10.0,High,2
419163,Revolving loans,2250.0,45000.0,45000.0,45000.0,WEDNESDAY,Refused,512,UNKOWN,New,Cards,Regional / Local,0.0,High,2
166996,Consumer loans,4478.31,42250.5,42840.0,42250.5,TUESDAY,Approved,899,Cash through the bank,New,POS,Country-wide,12.0,High,2
344787,Consumer loans,8400.6,90000.0,90000.0,90000.0,MONDAY,Approved,512,Cash through the bank,New,POS,Country-wide,12.0,High,2
425211,Consumer loans,8401.905,81675.0,73507.5,81675.0,TUESDAY,Approved,2442,Cash through the bank,New,POS,Stone,10.0,High,2
423865,Consumer loans,6607.62,65434.5,65106.0,65434.5,WEDNESDAY,Approved,446,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
198846,Cash loans,6608.16,112500.0,131062.5,112500.0,MONDAY,Approved,705,Cash through the bank,Refreshed,Cash,Credit and cash offices,30.0,Middle,2
320343,Cash loans,8166.6,45000.0,45000.0,45000.0,SATURDAY,Approved,170,Cash through the bank,Repeater,Cash,Credit and cash offices,6.0,Low,2
348561,Cash loans,0.0,0.0,0.0,279000.0,SATURDAY,Canceled,150,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
292305,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Canceled,355,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
455075,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,164,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
264236,Consumer loans,9486.27,70560.0,78012.0,70560.0,FRIDAY,Approved,927,Cash through the bank,New,POS,Regional / Local,12.0,High,2
133739,Consumer loans,5654.745,37620.0,40932.0,37620.0,SATURDAY,Approved,567,Cash through the bank,New,POS,Country-wide,10.0,High,2
270767,Consumer loans,7213.005,47655.0,35010.0,47655.0,THURSDAY,Approved,1488,Cash through the bank,Refreshed,POS,Country-wide,6.0,High,2
101167,Consumer loans,5437.53,120060.0,120060.0,120060.0,MONDAY,Approved,820,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
386745,Consumer loans,20027.835,165028.5,179622.0,165028.5,SUNDAY,Approved,1459,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
230404,Consumer loans,12199.455,145998.0,171823.5,145998.0,WEDNESDAY,Refused,1708,Cash through the bank,New,POS,Country-wide,24.0,Middle,2
122626,Consumer loans,5316.93,57627.0,51862.5,57627.0,SATURDAY,Approved,349,Cash through the bank,New,POS,Stone,12.0,High,2
449080,Consumer loans,3794.04,25141.5,23922.0,25141.5,FRIDAY,Approved,2427,Cash through the bank,New,POS,Country-wide,8.0,High,2
146327,Consumer loans,11369.25,92003.445,100098.945,92003.445,THURSDAY,Approved,118,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
423722,Revolving loans,38250.0,0.0,765000.0,135000.0,MONDAY,Approved,821,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
273050,Cash loans,21851.37,450000.0,522765.0,450000.0,MONDAY,Approved,1061,Cash through the bank,Repeater,Cash,Credit and cash offices,42.0,Middle,2
130528,Cash loans,0.0,0.0,0.0,279000.0,SATURDAY,Canceled,506,Cash through the bank,Refreshed,Cash,Credit and cash offices,36.0,Low,2
190183,Consumer loans,17440.56,186930.0,186930.0,186930.0,MONDAY,Approved,982,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
332996,Consumer loans,1335.6,16279.29,13027.5,16279.29,WEDNESDAY,Approved,253,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
189169,Consumer loans,20401.2,360000.0,360000.0,360000.0,FRIDAY,Approved,434,Cash through the bank,Repeater,POS,Stone,24.0,Middle,2
383221,Cash loans,10079.46,90000.0,95940.0,90000.0,THURSDAY,Approved,350,Cash through the bank,Refreshed,Cash,AP+ (Cash loan),12.0,Middle,2
147285,Consumer loans,5812.02,58320.0,58320.0,58320.0,TUESDAY,Approved,31,Cash through the bank,Repeater,POS,Stone,12.0,High,2
426139,Consumer loans,13286.7,148873.5,164596.5,148873.5,FRIDAY,Approved,140,Cash through the bank,Repeater,POS,Stone,16.0,Middle,2
391644,Consumer loans,25301.79,143550.0,119578.5,143550.0,SATURDAY,Approved,1195,Cash through the bank,Repeater,POS,Country-wide,5.0,High,2
242454,Consumer loans,15846.66,173016.0,155713.5,173016.0,SATURDAY,Approved,118,Cash through the bank,Repeater,POS,Stone,12.0,High,2
350569,Consumer loans,12913.11,270000.0,228915.0,270000.0,FRIDAY,Approved,157,Cash through the bank,Repeater,POS,Regional / Local,24.0,Middle,2
247876,Revolving loans,2250.0,45000.0,45000.0,45000.0,FRIDAY,Approved,496,UNKOWN,Repeater,Cards,Regional / Local,0.0,Middle,2
222417,Consumer loans,9532.125,94144.5,104085.0,94144.5,THURSDAY,Approved,686,Cash through the bank,Refreshed,POS,Regional / Local,12.0,High,2
127584,Consumer loans,2395.215,31455.0,17955.0,31455.0,SUNDAY,Approved,2530,Cash through the bank,New,POS,Stone,10.0,High,2
238638,Cash loans,7869.015,67500.0,71955.0,67500.0,WEDNESDAY,Approved,2490,Cash through the bank,Repeater,Cash,Country-wide,12.0,High,2
192846,Consumer loans,4191.885,44910.0,44910.0,44910.0,SATURDAY,Refused,568,Cash through the bank,Repeater,POS,Regional / Local,12.0,High,2
127550,Revolving loans,6750.0,135000.0,135000.0,135000.0,FRIDAY,Approved,209,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,2
199055,Cash loans,21599.82,103500.0,119020.5,103500.0,THURSDAY,Approved,272,Cash through the bank,Repeater,Cash,AP+ (Cash loan),6.0,Low,2
199357,Revolving loans,36000.0,720000.0,720000.0,720000.0,MONDAY,Approved,410,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,2
455720,Revolving loans,5625.0,112500.0,112500.0,112500.0,THURSDAY,Refused,494,UNKOWN,Repeater,Cards,AP+ (Cash loan),0.0,Middle,2
267737,Consumer loans,11473.965,101227.5,111919.5,101227.5,FRIDAY,Approved,1001,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
343557,Consumer loans,11021.04,148936.5,168106.5,148936.5,MONDAY,Approved,517,Cash through the bank,Repeater,POS,Country-wide,18.0,Middle,2
250800,Consumer loans,19170.135,237055.5,268164.0,237055.5,MONDAY,Approved,1565,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
352071,Consumer loans,11129.085,199089.0,199089.0,199089.0,TUESDAY,Approved,1528,Cash through the bank,New,POS,Country-wide,24.0,Middle,2
441439,Consumer loans,9770.4,62095.5,53361.0,62095.5,WEDNESDAY,Approved,2522,Cash through the bank,New,POS,Country-wide,6.0,High,2
135244,Consumer loans,8691.48,40815.0,47839.5,40815.0,SATURDAY,Approved,832,Cash through the bank,New,POS,Regional / Local,6.0,High,2
167887,Consumer loans,9371.7,79200.0,50062.5,79200.0,SUNDAY,Approved,1541,Cash through the bank,New,POS,Stone,6.0,High,2
220974,Consumer loans,31634.145,542295.0,612234.0,542295.0,FRIDAY,Approved,928,Cash through the bank,Repeater,POS,Stone,24.0,Middle,2
327253,Consumer loans,3230.19,29398.5,29074.5,29398.5,THURSDAY,Approved,2181,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
190200,Cash loans,0.0,0.0,0.0,279000.0,TUESDAY,Refused,405,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
357605,Revolving loans,5625.0,0.0,112500.0,135000.0,FRIDAY,Approved,2582,UNKOWN,Repeater,Cards,Country-wide,0.0,Middle,2
353105,Consumer loans,13771.62,67050.0,70371.0,67050.0,THURSDAY,Approved,1318,Cash through the bank,New,POS,Stone,6.0,High,2
141811,Consumer loans,16689.915,103495.5,93145.5,103495.5,MONDAY,Approved,246,Cash through the bank,New,POS,Country-wide,6.0,High,2
205205,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Refused,260,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
205205,Cash loans,0.0,0.0,0.0,279000.0,TUESDAY,Canceled,275,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
166945,Revolving loans,0.0,0.0,0.0,135000.0,TUESDAY,Canceled,241,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
166945,Cash loans,15025.59,319500.0,319500.0,319500.0,SATURDAY,Refused,293,Cash through the bank,Repeater,Cash,Credit and cash offices,48.0,Middle,2
164716,Cash loans,0.0,0.0,0.0,279000.0,SUNDAY,Canceled,206,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
241230,Cash loans,0.0,0.0,0.0,279000.0,SUNDAY,Canceled,53,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
264659,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Canceled,6,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
216894,Consumer loans,7377.84,52510.5,36760.5,52510.5,SUNDAY,Approved,2830,Cash through the bank,New,POS,Regional / Local,6.0,High,2
133915,Cash loans,12026.385,135000.0,148365.0,135000.0,THURSDAY,Approved,883,Cash through the bank,Repeater,Cash,Country-wide,18.0,Middle,2
126029,Cash loans,5823.585,45000.0,47970.0,45000.0,FRIDAY,Approved,426,Cash through the bank,Repeater,Cash,Country-wide,12.0,High,2
330882,Consumer loans,3960.9,22005.0,17604.0,22005.0,THURSDAY,Approved,890,Cash through the bank,Repeater,POS,Country-wide,5.0,High,2
285856,Cash loans,5719.95,135000.0,135000.0,135000.0,MONDAY,Approved,378,Cash through the bank,Repeater,Cash,Stone,36.0,Low,2
306207,Consumer loans,2590.11,23314.05,21213.0,23314.05,SUNDAY,Approved,2686,Cash through the bank,New,POS,Stone,9.0,High,2
297314,Consumer loans,15969.06,94459.05,100687.5,94459.05,TUESDAY,Refused,2736,Cash through the bank,Repeater,POS,Stone,8.0,High,2
183458,Consumer loans,3973.095,17959.05,13945.5,17959.05,THURSDAY,Approved,2762,Cash through the bank,New,POS,Stone,4.0,High,2
338148,Consumer loans,8184.06,40455.0,40455.0,40455.0,SATURDAY,Refused,2214,Non-cash from your account,Repeater,POS,Country-wide,6.0,High,2
124595,Consumer loans,9157.905,74601.0,67140.0,74601.0,SATURDAY,Approved,2215,Non-cash from your account,New,POS,Country-wide,10.0,High,2
343616,Consumer loans,9150.93,76455.0,74866.5,76455.0,MONDAY,Approved,365,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
106561,Consumer loans,9440.64,144000.0,144000.0,144000.0,MONDAY,Approved,380,Cash through the bank,New,POS,Stone,18.0,Middle,2
354720,Consumer loans,6083.82,79015.5,90751.5,79015.5,FRIDAY,Approved,1595,Cash through the bank,New,POS,Stone,18.0,Middle,2
175768,Consumer loans,11380.05,59490.0,62631.0,59490.0,SATURDAY,Approved,1238,Cash through the bank,Repeater,POS,Stone,6.0,High,2
141579,Cash loans,11937.375,112500.0,112500.0,112500.0,THURSDAY,Refused,305,Cash through the bank,Repeater,Cash,Country-wide,12.0,Middle,2
335179,Consumer loans,5800.23,34920.0,34920.0,34920.0,THURSDAY,Refused,1594,Cash through the bank,New,POS,Country-wide,12.0,High,2
340074,Consumer loans,7530.615,139995.0,176031.0,139995.0,TUESDAY,Approved,325,Cash through the bank,New,POS,Regional / Local,36.0,Middle,2
408193,Consumer loans,6539.31,40410.0,43078.5,40410.0,THURSDAY,Approved,2321,Cash through the bank,Repeater,POS,Stone,8.0,High,2
294301,Consumer loans,12749.22,146610.0,117288.0,146610.0,TUESDAY,Refused,2677,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
322370,Consumer loans,4648.14,35766.0,34843.5,35766.0,WEDNESDAY,Approved,2828,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
326650,Consumer loans,10761.615,88830.0,96646.5,88830.0,FRIDAY,Approved,850,Cash through the bank,New,POS,Stone,10.0,High,2
363930,Consumer loans,17295.75,161104.5,155677.5,161104.5,FRIDAY,Approved,2525,Cash through the bank,New,POS,Country-wide,10.0,High,2
359889,Consumer loans,3068.91,16191.0,15291.0,16191.0,THURSDAY,Approved,2624,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
362355,Consumer loans,23097.195,133677.0,120307.5,133677.0,FRIDAY,Refused,1319,Cash through the bank,New,POS,Country-wide,6.0,High,2
103450,Consumer loans,19045.08,91462.5,85711.5,91462.5,SUNDAY,Approved,1773,Cash through the bank,Refreshed,POS,Country-wide,5.0,High,2
443048,Consumer loans,10410.57,103500.0,51750.0,103500.0,FRIDAY,Approved,286,Cash through the bank,Repeater,POS,Stone,6.0,High,2
178281,Consumer loans,11298.825,121050.0,121050.0,121050.0,MONDAY,Approved,383,Cash through the bank,Repeater,POS,Stone,12.0,High,2
280817,Consumer loans,10641.51,97875.0,108211.5,97875.0,THURSDAY,Approved,693,Cash through the bank,New,POS,Regional / Local,12.0,High,2
158415,Consumer loans,7189.155,53505.0,60048.0,53505.0,MONDAY,Approved,399,Cash through the bank,New,POS,Regional / Local,10.0,High,2
272545,Consumer loans,44986.5,449910.0,404919.0,449910.0,SUNDAY,Approved,1633,Cashless from the account of the employer,Refreshed,POS,Regional / Local,10.0,High,2
178898,Consumer loans,7585.785,84978.0,75159.0,84978.0,WEDNESDAY,Approved,259,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
322095,Consumer loans,11143.89,111451.5,100305.0,111451.5,WEDNESDAY,Approved,2833,Cash through the bank,New,POS,Country-wide,10.0,High,2
270435,Consumer loans,7675.875,184275.0,164718.0,184275.0,SATURDAY,Refused,2823,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
141048,Cash loans,16978.905,180000.0,197820.0,180000.0,WEDNESDAY,Approved,391,Cash through the bank,Repeater,Cash,Regional / Local,18.0,High,2
414028,Consumer loans,9567.18,102681.0,81981.0,102681.0,WEDNESDAY,Approved,2613,Cash through the bank,Repeater,POS,Stone,12.0,High,2
328287,Consumer loans,6040.62,145008.0,129627.0,145008.0,SATURDAY,Approved,2676,Cash through the bank,New,POS,Country-wide,24.0,Middle,2
285412,Consumer loans,4814.505,48150.0,43335.0,48150.0,WEDNESDAY,Approved,2912,Cash through the bank,Repeater,POS,Stone,10.0,High,2
406648,Consumer loans,3778.74,20650.5,20650.5,20650.5,WEDNESDAY,Unused offer,576,Cash through the bank,Refreshed,POS,Country-wide,10.0,High,2
151627,Consumer loans,6041.43,48951.0,53203.5,48951.0,SUNDAY,Approved,1949,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
